name,playlist_id,mood,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,song_id,uri,track_href,analysis_url,duration_ms,time_signature,mood_encoded
Get SophisticaTED,4Hzo54mdjAqRQaZLucsSUD,Sophisticated,0.34790149150190774,0.10850951325176027,0.2727272727272727,0.5324717814493702,1.0,0.4553903345724907,0.9735449735449739,0.8746081504702192,0.2692613185067514,0.43214237196033145,0.3960082227008788,audio_features,42cskWMuFydbI9f9um1sTj,spotify:track:42cskWMuFydbI9f9um1sTj,https://api.spotify.com/v1/tracks/42cskWMuFydbI9f9um1sTj,https://api.spotify.com/v1/audio-analysis/42cskWMuFydbI9f9um1sTj,0.300398234850931,1.0,19
slow and sensual,3zAJyN1T2PWH8OxfpdslXh,Sensual,0.7606659729448492,0.2040594821748286,0.09090909090909091,0.8474153443481105,1.0,0.20446096654275092,0.9788359788359786,0.8401253918495297,0.16759332803812543,0.4199157723135444,0.19264379489111466,audio_features,3JWltf5Em6j7uhJhSNFneD,spotify:track:3JWltf5Em6j7uhJhSNFneD,https://api.spotify.com/v1/tracks/3JWltf5Em6j7uhJhSNFneD,https://api.spotify.com/v1/audio-analysis/3JWltf5Em6j7uhJhSNFneD,0.6778934121523724,0.75,15
Intimate Mix,37i9dQZF1EIezsjbBIGVXa,Sensual,0.5143947277141866,0.6001744018850246,0.09090909090909091,0.9625388516276787,1.0,0.0,0.9365079365079367,0.8338557993730409,0.3804606830818109,0.4375764162477924,0.212176804448776,audio_features,0kpHSnJTru2qYTk0WFDsyA,spotify:track:0kpHSnJTru2qYTk0WFDsyA,https://api.spotify.com/v1/tracks/0kpHSnJTru2qYTk0WFDsyA,https://api.spotify.com/v1/audio-analysis/0kpHSnJTru2qYTk0WFDsyA,0.4090641894968662,0.75,15
Sensual Songs 💞,7ebQdxl0t7c8kr2nwFxOaJ,Sensual,0.7710718002081166,0.1409779492935796,0.8181818181818182,0.666653034516604,0.0,0.570631970260223,0.9682539682539684,0.8150470219435739,0.9682287529785543,0.4593125933976362,0.6631477219678792,audio_features,6zo1cdRzbCvGZmJVJEk8TS,spotify:track:6zo1cdRzbCvGZmJVJEk8TS,https://api.spotify.com/v1/tracks/6zo1cdRzbCvGZmJVJEk8TS,https://api.spotify.com/v1/audio-analysis/6zo1cdRzbCvGZmJVJEk8TS,0.35835341066209636,0.75,15
Sensual Lofi for Intimacy,1WaopApISE1aAT83aIYKRw,Sensual,0.4953173777315296,0.5704889746467898,0.2727272727272727,0.8193194830688697,1.0,0.10966542750929376,0.8888888888888893,0.8401253918495297,0.4281175536139793,0.08314087759815245,0.4961138729412536,audio_features,5IevvlxHT4pygUgmZlxhNy,spotify:track:5IevvlxHT4pygUgmZlxhNy,https://api.spotify.com/v1/tracks/5IevvlxHT4pygUgmZlxhNy,https://api.spotify.com/v1/audio-analysis/5IevvlxHT4pygUgmZlxhNy,0.40492453408178297,0.75,15
Sensual Tantra Beats,7d3iF0xQv8mfr78gETCLIr,Sensual,0.8491155046826224,0.14468862769835897,0.6363636363636364,0.8022656633404219,1.0,0.13382899628252787,0.9947089947089953,0.677115987460815,0.3884034948371723,0.3356880858578998,0.18167746373903565,audio_features,4BLjftEzGWk5hqVdcWbRPM,spotify:track:4BLjftEzGWk5hqVdcWbRPM,https://api.spotify.com/v1/tracks/4BLjftEzGWk5hqVdcWbRPM,https://api.spotify.com/v1/audio-analysis/4BLjftEzGWk5hqVdcWbRPM,0.5905715208266064,0.5,15
Fiery mix🔥,6VunLz8ZckD0E54pZQVwZl,Fiery,0.8057578910856747,0.09366679963264285,0.09090909090909091,0.4815557009651561,1.0,0.04275092936802971,0.9947089947089953,0.849529780564263,0.2597299444003176,0.33840510800163026,0.3558693212995799,audio_features,5w3O0ONMHCM9YmTS96fplL,spotify:track:5w3O0ONMHCM9YmTS96fplL,https://api.spotify.com/v1/tracks/5w3O0ONMHCM9YmTS96fplL,https://api.spotify.com/v1/audio-analysis/5w3O0ONMHCM9YmTS96fplL,0.34524726161794284,0.0,8
The Fiery Priest OST,0iubeUndw2oTLuyHCkIR7F,Fiery,0.45542837322233787,0.30888614710984535,0.6363636363636364,0.7040732864387371,1.0,0.4553903345724907,0.9682539682539684,0.8808777429467085,0.19936457505957106,0.09659013720961826,0.03676464566219767,audio_features,4k8N1HD7vWq4Hg02QfnesO,spotify:track:4k8N1HD7vWq4Hg02QfnesO,https://api.spotify.com/v1/tracks/4k8N1HD7vWq4Hg02QfnesO,https://api.spotify.com/v1/audio-analysis/4k8N1HD7vWq4Hg02QfnesO,0.4224021592442645,1.0,8
Fiery,1vfO3Bim97BwtCsmMgiMSy,Fiery,0.45195976413458205,0.5686336354444002,0.36363636363636365,0.7873384590217569,1.0,0.13197026022304836,0.9365079365079367,0.8025078369905958,0.15011914217633038,0.3805189512294525,0.3523148868559634,audio_features,7JuANIIOksqHRFXgE8tEld,spotify:track:7JuANIIOksqHRFXgE8tEld,https://api.spotify.com/v1/tracks/7JuANIIOksqHRFXgE8tEld,https://api.spotify.com/v1/audio-analysis/7JuANIIOksqHRFXgE8tEld,0.2841873442454649,0.5,8
Fiery🌎,6McPFSns0U3UtLUgUBeBgv,Fiery,0.5091918140825529,0.11129252205534478,0.09090909090909091,0.684197611647309,1.0,0.18215613382899631,0.9629629629629628,0.7993730407523514,0.2382843526608419,0.2419508218991985,0.19818838502551167,audio_features,1f12vrnCzIvlJ4zyCDTYvp,spotify:track:1f12vrnCzIvlJ4zyCDTYvp,https://api.spotify.com/v1/tracks/1f12vrnCzIvlJ4zyCDTYvp,https://api.spotify.com/v1/audio-analysis/1f12vrnCzIvlJ4zyCDTYvp,0.5059652434531349,0.5,8
fiery,4bh3zZm7Eh4xbsrxuQOjIl,Fiery,0.6305931321540063,0.2374555878178428,0.18181818181818182,0.7073450024537871,1.0,0.21747211895910779,0.9735449735449739,0.915360501567398,0.3486894360603653,0.19983697867137618,0.31403510208761604,audio_features,0Q2cbRo8CSarvKg6rGc4iK,spotify:track:0Q2cbRo8CSarvKg6rGc4iK,https://api.spotify.com/v1/tracks/0Q2cbRo8CSarvKg6rGc4iK,https://api.spotify.com/v1/audio-analysis/0Q2cbRo8CSarvKg6rGc4iK,0.5404982489257594,0.75,8
Energizing Morning Upbeat Mix,37i9dQZF1EIgFBbAYQ3fO0,Energizing,0.7728061047519945,1.0,0.4545454545454546,1.0,1.0,0.1189591078066915,0.8783068783068781,0.9435736677115987,0.37251787132644953,0.34519766336095636,0.39800656833277365,audio_features,5VKVUectaKrr9Mq9m3fnWT,spotify:track:5VKVUectaKrr9Mq9m3fnWT,https://api.spotify.com/v1/tracks/5VKVUectaKrr9Mq9m3fnWT,https://api.spotify.com/v1/audio-analysis/5VKVUectaKrr9Mq9m3fnWT,0.33724944735600204,0.5,6
Energizing Workout Mix,37i9dQZF1EIdHi5fZPBwVp,Energizing,0.7433229275060701,0.1456162972995538,0.36363636363636365,0.8972272206772451,1.0,0.15055762081784396,0.9788359788359786,0.7554858934169282,0.3407466243050039,0.38187746230131775,0.21255354174003488,audio_features,6FLe5vn84JPgAAiKz6ofkX,spotify:track:6FLe5vn84JPgAAiKz6ofkX,https://api.spotify.com/v1/tracks/6FLe5vn84JPgAAiKz6ofkX,https://api.spotify.com/v1/audio-analysis/6FLe5vn84JPgAAiKz6ofkX,0.5319126035948766,0.5,6
Energetic Mix,37i9dQZF1EIcVD7Tg8a0MY,Energizing,0.524800554977454,0.5333821905989963,0.7272727272727273,0.7186324227057093,1.0,0.13197026022304836,0.9682539682539684,0.7711598746081507,0.35663224781572667,0.31259339763619076,0.7139826864644845,audio_features,1tPeUoPyQkH8xvr9MqMXT3,spotify:track:1tPeUoPyQkH8xvr9MqMXT3,https://api.spotify.com/v1/tracks/1tPeUoPyQkH8xvr9MqMXT3,https://api.spotify.com/v1/audio-analysis/1tPeUoPyQkH8xvr9MqMXT3,0.40285470637424126,0.75,6
Energizing Focus Mix,37i9dQZF1EIhbpppAbaF3s,Energizing,0.4640998959417274,0.37104001038989953,0.5454545454545454,0.6769180435138229,1.0,0.18959107806691444,0.9788359788359786,0.8620689655172411,0.48371723590150906,0.29085722048634693,0.21906454492592192,audio_features,4U9X7vhbPaRiYihnQOSyj5,spotify:track:4U9X7vhbPaRiYihnQOSyj5,https://api.spotify.com/v1/tracks/4U9X7vhbPaRiYihnQOSyj5,https://api.spotify.com/v1/audio-analysis/4U9X7vhbPaRiYihnQOSyj5,0.2879792686056811,1.0,6
Energy Booster: Pop,37i9dQZF1DX0vHZ8elq0UK,Energizing,0.6496704821366632,0.21797452619275118,0.5454545454545454,0.6687387534761982,1.0,0.21561338289962817,0.9894179894179898,0.849529780564263,0.26846703733121513,0.1740252683059367,0.5096272757798872,audio_features,4EIbWNNAT3TqvzflNhGKyU,spotify:track:4EIbWNNAT3TqvzflNhGKyU,https://api.spotify.com/v1/tracks/4EIbWNNAT3TqvzflNhGKyU,https://api.spotify.com/v1/audio-analysis/4EIbWNNAT3TqvzflNhGKyU,0.49825720507024995,0.75,6
Melancholy Mix,37i9dQZF1EIgrEQA5FONTg,Melancholy,0.6080471730835935,0.8098277317550581,0.0,0.8283167021102569,1.0,0.11710037174721188,0.9894179894179898,0.849529780564263,0.25019857029388404,0.23379975546800705,0.4274739764621092,audio_features,7yplIuBnFYA8eUje0Vi0UP,spotify:track:7yplIuBnFYA8eUje0Vi0UP,https://api.spotify.com/v1/tracks/7yplIuBnFYA8eUje0Vi0UP,https://api.spotify.com/v1/audio-analysis/7yplIuBnFYA8eUje0Vi0UP,0.3694890837286703,0.5,11
sad instrumentals,37i9dQZF1DWZrc3lwvImLj,Melancholy,0.4571626777662158,0.06732098295870943,0.0,0.7443971863242271,1.0,0.1394052044609665,0.9629629629629628,0.677115987460815,0.5631453534551232,0.19847846759951093,0.35919443739199514,audio_features,67ntAUXUgYdO3YUt04zk5E,spotify:track:67ntAUXUgYdO3YUt04zk5E,https://api.spotify.com/v1/tracks/67ntAUXUgYdO3YUt04zk5E,https://api.spotify.com/v1/audio-analysis/67ntAUXUgYdO3YUt04zk5E,0.36751032844026066,0.75,11
Melancholic Solitude ,0aj82CtYGkX76DzBYFJC1V,Melancholy,0.63579604578564,0.2281788918058944,0.7272727272727273,0.9257320464583675,1.0,0.13568773234200748,0.9576719576719581,0.8338557993730409,0.3486894360603653,0.30580084227686455,0.24220931851499988,audio_features,1xR0V8wNOmGjNd9L6lo7wM,spotify:track:1xR0V8wNOmGjNd9L6lo7wM,https://api.spotify.com/v1/tracks/1xR0V8wNOmGjNd9L6lo7wM,https://api.spotify.com/v1/audio-analysis/1xR0V8wNOmGjNd9L6lo7wM,0.7868077461232127,0.75,11
melancholy,2hlyx7rKkXKWzG0AXIi2VQ,Melancholy,0.5924384321886924,0.6818093267901705,1.0,0.8431212170783575,1.0,0.120817843866171,0.9841269841269842,0.8401253918495297,0.21922160444797456,0.5340307023502242,0.501265345902163,audio_features,2doa89JBg5ZXBKcMNZnIu2,spotify:track:2doa89JBg5ZXBKcMNZnIu2,https://api.spotify.com/v1/tracks/2doa89JBg5ZXBKcMNZnIu2,https://api.spotify.com/v1/audio-analysis/2doa89JBg5ZXBKcMNZnIu2,0.4132038449119494,0.75,11
Melancholy Sad Mix,37i9dQZF1EIeODNDegVpao,Melancholy,0.6774193548387097,0.2105531693831925,0.4545454545454546,0.8703582529036478,1.0,0.1394052044609665,0.9735449735449739,0.5454545454545454,0.31691818903891966,0.11696780328759679,0.2065421249621215,audio_features,3Q1HOPyyOPygEkiF5j8TDL,spotify:track:3Q1HOPyyOPygEkiF5j8TDL,https://api.spotify.com/v1/tracks/3Q1HOPyyOPygEkiF5j8TDL,https://api.spotify.com/v1/audio-analysis/3Q1HOPyyOPygEkiF5j8TDL,0.3359578748664961,0.5,11
Cool Mix,37i9dQZF1EIgxKdLJJp5UP,Cool,0.45542837322233787,0.1753017245377886,0.7272727272727273,0.8054555864550956,1.0,0.044609665427509326,0.9788359788359786,0.8181818181818183,0.36457505957108804,0.16179866865914957,0.9439726128369137,audio_features,5HbLcDxxjtJ0800p6RjoeH,spotify:track:5HbLcDxxjtJ0800p6RjoeH,https://api.spotify.com/v1/tracks/5HbLcDxxjtJ0800p6RjoeH,https://api.spotify.com/v1/audio-analysis/5HbLcDxxjtJ0800p6RjoeH,0.31467176672213804,0.5,2
Cool songs for boys😎✌,3df4an5BbUvaLxcA6ttvZ9,Cool,0.5907041276448145,0.17159104613300927,0.9090909090909092,0.723867168329789,1.0,0.16914498141263934,0.947089947089947,0.8056426332288402,0.3486894360603653,0.267762532264638,0.19820476490774036,audio_features,6rvmhiAd5jtT5CzLIcnj4p,spotify:track:6rvmhiAd5jtT5CzLIcnj4p,https://api.spotify.com/v1/tracks/6rvmhiAd5jtT5CzLIcnj4p,https://api.spotify.com/v1/audio-analysis/6rvmhiAd5jtT5CzLIcnj4p,0.2446701936530803,0.0,2
cool and hype songs for boys!,47VjIQH0ro28kwsFM38CGw,Cool,0.6652792230315644,0.08336966705938013,0.6363636363636364,0.7946589236054311,1.0,0.26765799256505585,0.9735449735449739,0.8934169278996862,0.3328038125496424,0.08612960195625596,0.5980540699912369,audio_features,3c2mI16b5l3zEPNsNdWqSf,spotify:track:3c2mI16b5l3zEPNsNdWqSf,https://api.spotify.com/v1/tracks/3c2mI16b5l3zEPNsNdWqSf,https://api.spotify.com/v1/audio-analysis/3c2mI16b5l3zEPNsNdWqSf,0.6762789465404898,1.0,2
Cool Jazz,37i9dQZF1DX6fO1VvuMVL0,Cool,0.6409989594172737,0.3784613671994583,0.8181818181818182,0.7217405529200065,0.0,0.11710037174721188,0.947089947089947,0.846394984326019,0.3010325655281969,0.1740252683059367,0.07087575040335453,audio_features,0uSyj4g5Qh5zCcbyMJufbY,spotify:track:0uSyj4g5Qh5zCcbyMJufbY,https://api.spotify.com/v1/tracks/0uSyj4g5Qh5zCcbyMJufbY,https://api.spotify.com/v1/audio-analysis/0uSyj4g5Qh5zCcbyMJufbY,0.25900168070009844,0.5,2
Cruel Summer!!!!,32QYiPYXnAn1QI5OEK2x2b,Cool,0.6982310093652446,0.2838390678775847,0.2727272727272727,0.8583755929985277,1.0,0.2434944237918215,0.9894179894179898,0.8683385579937304,0.3486894360603653,0.21749762260562425,0.12891786308056435,audio_features,0WM2fu4FoREAkHiD25SAOj,spotify:track:0WM2fu4FoREAkHiD25SAOj,https://api.spotify.com/v1/tracks/0WM2fu4FoREAkHiD25SAOj,https://api.spotify.com/v1/audio-analysis/0WM2fu4FoREAkHiD25SAOj,0.448390915940157,0.75,2
Somber Mix,37i9dQZF1EIhhiPxQPfbwu,Somber,0.47624002774887275,0.08188539569746839,0.0,0.7110256829707182,1.0,0.7304832713754646,0.9894179894179898,0.8119122257053291,0.35663224781572667,0.32346148621111265,0.1210637095519283,audio_features,6OIKgnO4zehihKR2ba6vlm,spotify:track:6OIKgnO4zehihKR2ba6vlm,https://api.spotify.com/v1/tracks/6OIKgnO4zehihKR2ba6vlm,https://api.spotify.com/v1/audio-analysis/6OIKgnO4zehihKR2ba6vlm,0.8861594760852106,0.75,18
melodies for a somber soul,7MDdcwtTjefswjRs3J836T,Somber,0.34790149150190774,0.09459446923383767,0.7272727272727273,0.6046949124815966,1.0,0.2416356877323419,0.9788359788359786,0.7648902821316614,0.41223193010325654,0.11289227007200112,0.24193086051711282,audio_features,1DeFsFITQCaI7J881M33W9,spotify:track:1DeFsFITQCaI7J881M33W9,https://api.spotify.com/v1/tracks/1DeFsFITQCaI7J881M33W9,https://api.spotify.com/v1/audio-analysis/1DeFsFITQCaI7J881M33W9,0.746446105826151,1.0,18
Somber Instrumental,1njwtnGo6L7F54qcJMuuKS,Somber,0.3097467915365938,0.09181146043025316,0.09090909090909091,0.6955668247996074,1.0,0.2230483271375464,0.894179894179894,0.7554858934169282,0.2779984114376489,0.12919440293438395,0.993914873752058,audio_features,2t9Fi5LCyFyha1EfaPqVD9,spotify:track:2t9Fi5LCyFyha1EfaPqVD9,https://api.spotify.com/v1/tracks/2t9Fi5LCyFyha1EfaPqVD9,https://api.spotify.com/v1/audio-analysis/2t9Fi5LCyFyha1EfaPqVD9,0.38850666070556283,0.75,18
Sad / Somber Piano and Strings,5YGEPgdV66IBrkxk5bKZKc,Somber,0.7537287547693375,0.5667782962420105,0.2727272727272727,0.9409864223785375,1.0,0.35315985130111527,0.9576719576719581,0.8746081504702192,0.3884034948371723,0.28678168727075126,0.19265198483222906,audio_features,5aqsEPDq44asJ3eJDlYq1F,spotify:track:5aqsEPDq44asJ3eJDlYq1F,https://api.spotify.com/v1/tracks/5aqsEPDq44asJ3eJDlYq1F,https://api.spotify.com/v1/audio-analysis/5aqsEPDq44asJ3eJDlYq1F,0.3867100502554167,0.75,18
Mood: Somber,5N5w6WFXigWqZMLzVo6rdh,Somber,0.5421436004162331,0.6947967012068982,0.2727272727272727,0.5880091608048421,0.0,0.022304832713754608,0.9629629629629628,0.7554858934169282,0.0,0.6576552098899606,0.7377089458726793,audio_features,0y7I045qDUH1carkgTB2UG,spotify:track:0y7I045qDUH1carkgTB2UG,https://api.spotify.com/v1/tracks/0y7I045qDUH1carkgTB2UG,https://api.spotify.com/v1/audio-analysis/0y7I045qDUH1carkgTB2UG,0.5653361814162589,0.75,18
Gritty Mix,37i9dQZF1EIhw615TEmRXK,Gritty,0.8213666319805759,0.09181146043025316,0.5454545454545454,0.7195730410600361,1.0,0.15241635687732336,0.9947089947089953,0.8620689655172411,0.19777601270849865,0.6101073223746774,0.13712418407711652,audio_features,7jUgBIVfc6C2YfFqFmETxz,spotify:track:7jUgBIVfc6C2YfFqFmETxz,https://api.spotify.com/v1/tracks/7jUgBIVfc6C2YfFqFmETxz,https://api.spotify.com/v1/audio-analysis/7jUgBIVfc6C2YfFqFmETxz,0.9000604389690602,0.75,9
Gritty Outlaw Country,69DuHrVHflBOYGXbBtd4b1,Gritty,0.4970516822754075,0.30888614710984535,0.6363636363636364,0.6636675936528709,1.0,0.09107806691449816,0.9788359788359786,0.7899686520376177,0.18983320095313727,0.28270615405515553,0.3505212897519267,audio_features,0Y8MBkgAK872pVX48wWpL5,spotify:track:0Y8MBkgAK872pVX48wWpL5,https://api.spotify.com/v1/tracks/0Y8MBkgAK872pVX48wWpL5,https://api.spotify.com/v1/audio-analysis/0Y8MBkgAK872pVX48wWpL5,0.43907669125621973,0.5,9
Gritty blues & rock,4QB5WyRXh6FebC3MhD44Iw,Gritty,0.3947277141866111,0.6910860228021188,0.09090909090909091,0.663381318501554,1.0,0.2211895910780669,0.9841269841269842,0.7115987460815045,0.3407466243050039,0.5122945252003803,0.29758970033005466,audio_features,3cn7PHrN7FdhOrH2wqPeKe,spotify:track:3cn7PHrN7FdhOrH2wqPeKe,https://api.spotify.com/v1/tracks/3cn7PHrN7FdhOrH2wqPeKe,https://api.spotify.com/v1/audio-analysis/3cn7PHrN7FdhOrH2wqPeKe,0.5894620931753639,0.75,9
GRIDDY 🧪💉,0IW0JqIhbey9b6O3r5LrUr,Gritty,0.4450225459590704,0.247659953430986,0.36363636363636365,0.7687714706363487,1.0,0.05762081784386619,0.9629629629629628,0.7021943573667713,0.3328038125496424,0.2188561336774895,0.3160907773073112,audio_features,7zVpXNJWZTx9VFGsASdvDb,spotify:track:7zVpXNJWZTx9VFGsASdvDb,https://api.spotify.com/v1/tracks/7zVpXNJWZTx9VFGsASdvDb,https://api.spotify.com/v1/audio-analysis/7zVpXNJWZTx9VFGsASdvDb,0.5463434423718568,0.75,9
,0OlJl5lVHusBGwFJLIobg8,Gritty,0.6340617412417621,0.06296093583309369,0.9090909090909092,0.7848437755602813,1.0,0.30855018587360583,0.9841269841269842,0.896551724137931,0.3328038125496424,0.21478060046189376,0.2059852089663476,audio_features,3SV20Qhy0Ttd1f8fIZQiUT,spotify:track:3SV20Qhy0Ttd1f8fIZQiUT,https://api.spotify.com/v1/tracks/3SV20Qhy0Ttd1f8fIZQiUT,https://api.spotify.com/v1/audio-analysis/3SV20Qhy0Ttd1f8fIZQiUT,0.3531788413932423,0.0,9
Yearning Mix,37i9dQZF1EIdn1BABlgnzi,Yearning,0.42594519597641345,0.3246565303301576,0.5454545454545454,0.7625961066579421,0.0,0.1022304832713754,0.9153439153439153,0.7554858934169282,0.27561556791104036,0.15772313544355387,0.8662009320152988,audio_features,3ZvBA6TQA4CTOZNOyxou90,spotify:track:3ZvBA6TQA4CTOZNOyxou90,https://api.spotify.com/v1/tracks/3ZvBA6TQA4CTOZNOyxou90,https://api.spotify.com/v1/audio-analysis/3ZvBA6TQA4CTOZNOyxou90,0.35411440351705126,0.5,24
yearning but it feels good,1EcSy7ZjbJMFsBpTZQHODM,Yearning,0.2785293097467916,0.028915461469243117,0.4545454545454546,0.3225503026337313,1.0,0.49256505576208187,0.9894179894179898,0.8714733542319748,0.24225575853852255,0.4919168591224019,0.13438874374493243,audio_features,6eir7TDacjXjFscPxDFHC4,spotify:track:6eir7TDacjXjFscPxDFHC4,https://api.spotify.com/v1/tracks/6eir7TDacjXjFscPxDFHC4,https://api.spotify.com/v1/audio-analysis/6eir7TDacjXjFscPxDFHC4,0.8978912595315566,0.5,24
